,watchers,stars,forks,type,issues,size,open_issues_count,num_languages,language_1,language_1_size,language_2,language_2_size,language_3,language_3_size
42857,2,4,0,User,0,156,0,2,Ruby,15782.0,JavaScript,148.0,0,0.0
2162,2,3,0,User,0,76,0,0,0,0.0,0,0.0,0,0.0
37019,2,8,4,User,0,78,0,1,Objective-C,6191.0,0,0.0,0,0.0
80666,1,1,1,User,0,1257,0,3,Ruby,53495.0,Smalltalk,4137.0,JavaScript,0.0
80487,1,5,1,User,0,88,0,0,0,0.0,0,0.0,0,0.0
117179,1,1,0,User,0,4924,0,3,C++,43311.0,C,33088.0,D,11954.0
81345,1,4,0,User,0,4921,0,4,C,8159270.0,Shell,19842.0,Objective-C,7866.0
1790,7,14,1,User,0,2008,0,3,Ruby,592032.0,JavaScript,14707.0,CSS,1797.0
68822,1,1,1,User,0,11365,0,5,Ruby,5341417.0,C,220860.0,JavaScript,58209.0
124438,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
76839,1,10,0,User,0,108,0,1,JavaScript,124841.0,0,0.0,0,0.0
105441,1,1,0,User,0,9548,0,3,JavaScript,12178994.0,PHP,53953.0,Python,11166.0
67410,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
121673,0,3,2,User,0,95,0,1,PHP,2870.0,0,0.0,0,0.0
8913,2,2,0,User,0,997,0,1,JavaScript,126931.0,0,0.0,0,0.0
128011,4,5,0,User,0,232,0,2,PHP,29547.0,CSS,0.0,0,0.0
30477,2,1,1,User,0,115,0,1,Ruby,17818.0,0,0.0,0,0.0
109501,2,9,4,Organization,0,219,0,2,JavaScript,2929.0,Shell,1715.0,0,0.0
25029,2,2,1,User,0,177,0,0,0,0.0,0,0.0,0,0.0
60998,3,2,1,User,0,183,0,1,Python,265106.0,0,0.0,0,0.0
3856,2,3,0,User,0,4175,0,5,JavaScript,164878.0,VimL,153649.0,Shell,37779.0
60320,2,1,0,User,0,108,0,1,Perl,23082.0,0,0.0,0,0.0
38092,1,3,0,User,0,7152,0,3,JavaScript,364417.0,Ruby,197881.0,Python,9602.0
106790,1,0,1,User,0,544,0,3,Objective-C,30938.0,C++,10355.0,C,216.0
125896,1,1,0,User,0,92,0,0,0,0.0,0,0.0,0,0.0
67044,1,1,0,User,0,152,0,2,Ruby,15293.0,JavaScript,148.0,0,0.0
98797,1,1,0,User,0,332,0,1,Python,21.0,0,0.0,0,0.0
81035,1,1,1,User,0,92,0,0,JavaScript,0.0,0,0.0,0,0.0
19635,3,2,0,User,0,76,0,0,0,0.0,0,0.0,0,0.0
81905,1,57,23,User,16,1219,16,1,Python,112011.0,0,0.0,0,0.0
48699,2,1,0,User,0,128,0,1,Python,30366.0,0,0.0,0,0.0
19881,2,2,0,User,0,84,0,1,Ruby,47159.0,0,0.0,0,0.0
80323,1,1,0,User,0,104,0,1,Ruby,7451.0,0,0.0,0,0.0
60889,3,1,0,User,0,744,0,0,0,0.0,0,0.0,0,0.0
101237,1,2,2,Organization,0,143,0,1,PHP,9001.0,0,0.0,0,0.0
49907,6,1,1,Organization,0,112,0,1,Perl,9627.0,0,0.0,0,0.0
89877,2,26,1,User,0,4310,0,1,C#,74565.0,0,0.0,0,0.0
122674,1,1,1,User,0,151,0,1,Python,57937.0,0,0.0,0,0.0
126469,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
27675,2,3,0,User,0,300,0,3,C,328656.0,Ruby,162734.0,Shell,56.0
52623,2,1,0,User,0,76,0,0,0,0.0,0,0.0,0,0.0
85281,1,4,1,User,0,936,0,5,C,163848.0,C++,107580.0,Emacs Lisp,67818.0
45039,1,1,1,User,0,3741,0,1,Python,267065.0,0,0.0,0,0.0
51258,3,1,0,User,0,76,0,0,0,0.0,0,0.0,0,0.0
33542,2,1,1,User,0,110,0,3,HTML,8096.0,CSS,3723.0,JavaScript,141.0
33125,2,1,0,User,0,212,0,2,Ruby,28384.0,JavaScript,148.0,0,0.0
124406,1,1,0,User,0,120,0,1,Perl,21363.0,0,0.0,0,0.0
17299,1,2,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
5951,2,2,0,User,0,164,0,2,Ruby,14766.0,JavaScript,148.0,0,0.0
9201,5,146,80,User,13,193,13,1,Ruby,22542.0,0,0.0,0,0.0
14005,2,2,0,User,0,214181,0,0,0,0.0,0,0.0,0,0.0
46199,4,5,0,User,0,180,0,1,Python,26724.0,0,0.0,0,0.0
32177,3,5,1,User,0,137,0,1,Python,286024.0,0,0.0,0,0.0
104083,1,2,0,User,0,92,0,0,0,0.0,0,0.0,0,0.0
9216,2,2,0,User,0,3076,0,2,JavaScript,480289.0,Ruby,61577.0,0,0.0
510,2,135,37,User,6,228,6,1,Ruby,7905.0,0,0.0,0,0.0
101107,2,4,1,User,0,189,0,0,0,0.0,0,0.0,0,0.0
123767,1,1,1,User,0,2748,0,0,JavaScript,0.0,0,0.0,0,0.0
65788,2,1,1,User,0,139,0,2,PHP,34450.0,JavaScript,2600.0,0,0.0
93942,1,5,2,User,7,99,7,1,PHP,24331.0,0,0.0,0,0.0
86429,1,10,3,User,4,2559,4,2,C,78657.0,Objective-C,8729.0,0,0.0
96835,1,2,2,User,0,11383,0,2,C,19602.0,Shell,5594.0,0,0.0
43181,2,1,1,User,0,4018,0,0,JavaScript,0.0,0,0.0,0,0.0
89699,1,1,1,User,0,80,0,0,Java,0.0,0,0.0,0,0.0
9414,2,6,0,User,0,160,0,2,Scheme,59193.0,Perl,2565.0,0,0.0
64699,3,15,7,User,5,58,5,1,Common Lisp,67923.0,0,0.0,0,0.0
44033,1,1,1,User,0,123,0,0,JavaScript,0.0,0,0.0,0,0.0
82042,2,4,0,User,1,1472,1,3,JavaScript,242157.0,Perl,3033.0,Shell,593.0
109239,1,2,0,User,0,134,0,1,Ruby,20477.0,0,0.0,0,0.0
16629,2,2,0,User,0,80,0,0,0,0.0,0,0.0,0,0.0
126754,1,1,0,User,0,120,0,1,JavaScript,966.0,0,0.0,0,0.0
19904,1,2,0,User,0,100,0,0,0,0.0,0,0.0,0,0.0
44029,2,1,0,User,0,156,0,1,Perl,13029.0,0,0.0,0,0.0
27948,3,1,0,User,0,152,0,1,Java,47659.0,0,0.0,0,0.0
47776,3,36,11,User,1,73,1,1,Python,9314.0,0,0.0,0,0.0
124972,1,3,0,User,0,120,0,1,Ruby,28595.0,0,0.0,0,0.0
77417,1,1,0,User,1,184,1,2,JavaScript,249882.0,Python,29395.0,0,0.0
62496,2,3,1,User,0,96,0,1,ActionScript,1041.0,0,0.0,0,0.0
65709,2,6,0,User,0,624,0,1,JavaScript,984352.0,0,0.0,0,0.0
59566,2,1,0,User,0,72,0,1,PHP,3071.0,0,0.0,0,0.0
57649,2,1,1,User,1,110,1,1,Perl,41471.0,0,0.0,0,0.0
78839,1,1,1,User,0,381,0,0,Objective-C,0.0,0,0.0,0,0.0
17085,2,5,0,User,0,80,0,1,Ruby,1293.0,0,0.0,0,0.0
67133,1,1,0,User,0,92,0,1,Shell,3328.0,0,0.0,0,0.0
16440,1,1,0,Organization,0,92,0,0,0,0.0,0,0.0,0,0.0
123085,4,6,3,User,0,101,0,0,0,0.0,0,0.0,0,0.0
123526,2,32,12,User,1,76,1,1,Objective-C,5266.0,0,0.0,0,0.0
112536,1,1,0,User,0,96,0,0,0,0.0,0,0.0,0,0.0
95471,3,3,1,User,0,141,0,1,Ruby,11989.0,0,0.0,0,0.0
60197,2,4,0,User,0,100,0,2,Shell,588.0,Assembly,566.0,0,0.0
93036,1,1,1,User,0,100,0,0,0,0.0,0,0.0,0,0.0
10296,2,3,0,User,0,115,0,1,Ruby,11065.0,0,0.0,0,0.0
133333,4,7,8,User,0,95,0,2,C,10738.0,Shell,103.0,0,0.0
100144,1,1,1,User,0,1292,0,1,C++,393108.0,0,0.0,0,0.0
65968,1,1,0,Organization,0,100,0,1,Emacs Lisp,15793.0,0,0.0,0,0.0
136758,1,1,1,User,0,80,0,0,0,0.0,0,0.0,0,0.0
68961,1,29,3,User,0,113,0,1,Python,2095.0,0,0.0,0,0.0
80723,1,5,0,User,0,96,0,1,C++,1349.0,0,0.0,0,0.0
70348,2,176,12,User,0,176,0,1,Ruby,43378.0,0,0.0,0,0.0
102749,1,1,1,User,0,102,0,1,Ruby,83.0,0,0.0,0,0.0
105667,3,4,0,User,0,88,0,0,PHP,0.0,0,0.0,0,0.0
74255,1,0,0,User,0,164,0,3,JavaScript,21567.0,HTML,1336.0,CSS,394.0
122721,0,1,1,User,0,789,0,1,Java,20400.0,0,0.0,0,0.0
35432,2,1,0,User,0,108,0,1,JavaScript,24518.0,0,0.0,0,0.0
62847,2,1,1,User,0,164,0,1,Ruby,16618.0,0,0.0,0,0.0
59410,2,1,0,User,0,132,0,1,Objective-C,30614.0,0,0.0,0,0.0
11232,2,2,0,User,0,300,0,2,C,398434.0,Lua,147.0,0,0.0
15755,2,2,0,User,0,138,0,0,Ruby,0.0,0,0.0,0,0.0
5535,2,3,0,User,0,4250,0,2,JavaScript,956652.0,Ruby,935608.0,0,0.0
50461,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
56580,2,1,2,User,0,165,0,1,C,6259.0,0,0.0,0,0.0
109257,0,3,1,Organization,0,1702,0,1,Ruby,3763158.0,0,0.0,0,0.0
136834,1,0,0,User,0,116,0,1,Scala,16985.0,0,0.0,0,0.0
38992,2,3,0,User,0,9970,0,3,Clojure,108210.0,Java,3904.0,Shell,1150.0
75870,1,1,1,User,0,78,0,0,0,0.0,0,0.0,0,0.0
80170,0,1,0,Organization,0,128,0,1,Emacs Lisp,15220.0,0,0.0,0,0.0
31829,39,286,104,Organization,196,16554,196,8,C,8357431.0,Objective-C,113437.0,Makefile,34443.0
11694,1,13,1,Organization,0,493,0,3,Ruby,330331.0,C++,203241.0,Java,50199.0
93036,1,1,1,User,0,100,0,0,0,0.0,0,0.0,0,0.0
126144,1,1,0,User,0,96,0,1,Shell,17201.0,0,0.0,0,0.0
29735,2,1,0,User,0,76,0,1,Ruby,395.0,0,0.0,0,0.0
120595,1,1,0,User,0,172,0,2,Ruby,16569.0,JavaScript,148.0,0,0.0
51913,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
127918,0,0,0,User,0,124,0,2,Python,10101.0,Shell,2780.0,0,0.0
112037,1,2,1,User,0,190,0,1,JavaScript,120730.0,0,0.0,0,0.0
132269,1,1,1,User,0,126,0,0,Ruby,0.0,0,0.0,0,0.0
39863,2,1,1,User,0,120,0,1,Perl,24212.0,0,0.0,0,0.0
132367,0,1,1,Organization,0,322,0,1,Ruby,92473.0,0,0.0,0,0.0
77079,1,4,1,User,0,187,0,1,Python,42886.0,0,0.0,0,0.0
120270,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
111087,1,1,0,User,0,324,0,1,Python,24515.0,0,0.0,0,0.0
95378,1,1,1,User,0,17293,0,1,Shell,112.0,0,0.0,0,0.0
58145,2,1,1,User,0,103,0,1,JavaScript,122837.0,0,0.0,0,0.0
285,3,32,3,User,1,370,1,2,Lua,183503.0,C#,59959.0,0,0.0
51773,2,1,0,User,0,76,0,0,0,0.0,0,0.0,0,0.0
36505,2,1,0,User,0,1724,0,2,JavaScript,50657.0,PHP,18016.0,0,0.0
97029,1,1,1,User,0,88,0,0,Ruby,0.0,0,0.0,0,0.0
13823,2,2,0,User,0,112,0,0,PHP,0.0,0,0.0,0,0.0
67512,1,1,0,User,0,152,0,1,Emacs Lisp,198051.0,0,0.0,0,0.0
71714,3,11,4,User,0,154,0,2,C,78952.0,Erlang,26899.0,0,0.0
61486,2,2,0,User,0,84,0,1,Ruby,36.0,0,0.0,0,0.0
82751,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
133787,1,1,0,User,0,136,0,1,Ruby,1101.0,0,0.0,0,0.0
108558,1,5,2,User,0,110,0,1,Emacs Lisp,3940.0,0,0.0,0,0.0
83697,1,1,2,User,0,116,0,1,PHP,3634.0,0,0.0,0,0.0
42805,1,9,3,User,0,198,0,1,Ruby,7087.0,0,0.0,0,0.0
64911,2,1,0,User,0,88,0,0,0,0.0,0,0.0,0,0.0
49925,6,7,1,Organization,0,382,0,3,Perl,188052.0,JavaScript,127069.0,CSS,6119.0
100153,1,1,0,User,0,20040,0,1,Java,1557425.0,0,0.0,0,0.0
3684,8,533,72,User,28,2843,28,1,Ruby,280080.0,0,0.0,0,0.0
4439,2,2,8,User,0,102,0,1,Ruby,14828.0,0,0.0,0,0.0
94469,1,0,0,User,0,92,0,0,0,0.0,0,0.0,0,0.0
38925,2,1,1,User,0,3748,0,0,JavaScript,0.0,0,0.0,0,0.0
45207,2,1,1,User,0,928,0,0,Java,0.0,0,0.0,0,0.0
117703,0,4,0,User,3,544,3,3,C,10277.0,Objective-C,8218.0,Ruby,4772.0
6922,2,3,0,User,0,88,0,1,Ruby,2435.0,0,0.0,0,0.0
123257,0,3,0,User,0,124,0,1,Ruby,15935.0,0,0.0,0,0.0
97114,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
117030,1,1,0,User,0,156,0,1,C,184657.0,0,0.0,0,0.0
25565,2,2,1,User,0,252,0,1,Ruby,2050.0,0,0.0,0,0.0
53742,2,2,1,User,0,512,0,2,Groovy,20940.0,JavaScript,373.0,0,0.0
129167,1,1,0,User,0,96,0,0,0,0.0,0,0.0,0,0.0
48401,7,16,12,Organization,2,140829,2,3,Groovy,115154.0,Java,83186.0,Gosu,94.0
116731,1,0,6,User,1,65931,1,26,C,56482798.0,C++,6649799.0,Shell,1530407.0
7947,2,1,0,User,0,100,0,1,Ruby,65911.0,0,0.0,0,0.0
84432,1,0,1,User,0,166,0,0,JavaScript,0.0,0,0.0,0,0.0
91628,1,1,0,User,0,76,0,0,0,0.0,0,0.0,0,0.0
41208,2,1,0,User,1,112,1,1,Python,7915.0,0,0.0,0,0.0
13146,2,2,0,User,0,811,0,0,Ruby,0.0,0,0.0,0,0.0
131068,1,0,1,User,0,174,0,1,Ruby,31561.0,0,0.0,0,0.0
99010,1,1,0,User,0,92,0,1,Scheme,14597.0,0,0.0,0,0.0
37849,3,12,0,User,1,110,1,1,PHP,15215.0,0,0.0,0,0.0
51501,2,0,1,User,0,146,0,0,JavaScript,0.0,0,0.0,0,0.0
113609,1,0,0,User,0,1820,0,0,0,0.0,0,0.0,0,0.0
136020,1,9,0,User,0,236,0,1,JavaScript,9008.0,0,0.0,0,0.0
131914,4,21,5,User,0,167,0,1,Java,4837.0,0,0.0,0,0.0
18449,2,2,0,User,0,80,0,1,Ruby,2289.0,0,0.0,0,0.0
74358,17,163,92,User,11,193,11,1,C,15142.0,0,0.0,0,0.0
121131,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
64477,2,1,1,User,0,83,0,0,ActionScript,0.0,0,0.0,0,0.0
29906,2,1,1,User,0,80748,0,9,C++,9451464.0,Lua,518767.0,C,314851.0
96838,1,6,1,User,0,783,0,2,Python,9565.0,Shell,7842.0,0,0.0
114606,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
135622,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
8105,1,2,1,User,0,2936,0,0,0,0.0,0,0.0,0,0.0
117798,1,2,1,User,0,94,0,1,VimL,10253.0,0,0.0,0,0.0
109574,1,1,0,User,0,3159,0,4,C,138682.0,C++,8086.0,Makefile,439.0
64693,2,12,0,User,1,72,1,1,JavaScript,1248.0,0,0.0,0,0.0
40762,2,3,0,User,0,116,0,1,Python,24851.0,0,0.0,0,0.0
116953,1,1,1,User,0,55335,0,0,Java,0.0,0,0.0,0,0.0
126581,1,1,1,User,0,133,0,1,Java,4631.0,0,0.0,0,0.0
2101,2,7,0,User,0,200,0,1,Ruby,5568.0,0,0.0,0,0.0
93493,1,1,0,User,0,840,0,1,PHP,678369.0,0,0.0,0,0.0
35605,2,2,1,User,0,94,0,2,JavaScript,22107.0,PHP,432.0,0,0.0
97463,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
77107,1,1,1,User,0,600,0,2,JavaScript,448133.0,Ruby,37085.0,0,0.0
91476,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
31933,2,1,1,User,0,317,0,0,Ruby,0.0,0,0.0,0,0.0
114907,1,4,0,User,0,696,0,1,C#,7118.0,0,0.0,0,0.0
63084,2,1,0,User,0,80,0,1,Perl,6018.0,0,0.0,0,0.0
67674,1,1,1,User,0,4543,0,0,JavaScript,0.0,0,0.0,0,0.0
43387,13,30,15,Organization,0,390,0,3,C,52861.0,Shell,3218.0,Makefile,1889.0
133253,7,19,9,User,1,351733,1,6,PHP,6657844.0,JavaScript,783830.0,Perl,97419.0
94107,1,9,2,User,0,493,0,1,Python,139473.0,0,0.0,0,0.0
7205,2,2,0,User,0,4008,0,5,JavaScript,2447805.0,PHP,66548.0,Python,47933.0
105338,1,9,1,User,1,133,1,2,Objective-C,2868.0,C,1024.0,0,0.0
96490,1,4,0,User,0,317,0,6,TeX,35141.0,Shell,11207.0,Common Lisp,2312.0
10126,2,2,0,User,0,98,0,1,Python,45067.0,0,0.0,0,0.0
17421,2,1,0,User,0,81,0,0,0,0.0,0,0.0,0,0.0
119612,2,1,0,User,0,204,0,2,C,37754.0,Lua,4175.0,0,0.0
102294,1,1,0,User,0,160,0,0,0,0.0,0,0.0,0,0.0
108728,1,2,1,User,0,162,0,0,Ruby,0.0,0,0.0,0,0.0
68659,1,1,1,User,0,80,0,1,Ruby,5894.0,0,0.0,0,0.0
9183,2,3,1,User,0,150,0,2,Ruby,14833.0,JavaScript,148.0,0,0.0
5282,2,4,2,User,0,133,0,1,Ruby,6042.0,0,0.0,0,0.0
17004,5,6,3,User,1,980,1,0,0,0.0,0,0.0,0,0.0
38048,1,1,1,User,0,1697,0,0,Ruby,0.0,0,0.0,0,0.0
134969,1,1,1,User,0,4701,0,0,Ruby,0.0,0,0.0,0,0.0
8415,2,3,1,User,0,3860,0,1,C++,156925.0,0,0.0,0,0.0
66983,1,0,1,User,0,114,0,0,0,0.0,0,0.0,0,0.0
126431,1,1,1,User,0,358,0,1,Perl,4959.0,0,0.0,0,0.0
23867,2,2,0,User,0,76,0,0,0,0.0,0,0.0,0,0.0
7463,2,5,2,User,0,82,0,1,Ruby,3246.0,0,0.0,0,0.0
78258,1,1,0,User,0,72,0,0,0,0.0,0,0.0,0,0.0
57055,4,4,0,User,0,4727,0,2,JavaScript,478759.0,Ruby,91165.0,0,0.0
81373,1,2,0,User,0,262,0,13,JavaScript,22467.0,Ada,15956.0,C++,13965.0
123910,1,1,0,User,0,92,0,1,C,1950.0,0,0.0,0,0.0
117188,1,1,1,User,0,156,0,1,Java,46423.0,0,0.0,0,0.0
97320,2,2,0,User,0,212,0,1,Ruby,32483.0,0,0.0,0,0.0
105680,1,4,0,User,0,9000,0,1,Clojure,7420.0,0,0.0,0,0.0
49710,3,36,6,User,1,25518,1,4,Java,346876.0,JavaScript,263310.0,Shell,646.0
29263,2,1,0,User,0,92,0,1,JavaScript,2900.0,0,0.0,0,0.0
75708,1,1,1,User,0,485,0,0,Ruby,0.0,0,0.0,0,0.0
63471,2,0,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
44697,2,1,1,User,0,33300,0,4,Ruby,941038.0,Python,7763.0,Shell,7226.0
96969,1,16,10,User,2,115,2,1,Ruby,11489.0,0,0.0,0,0.0
60316,2,1,0,User,0,100,0,3,Ruby,3738.0,PHP,1018.0,Python,238.0
54692,3,2,0,User,0,780,0,1,Java,5396.0,0,0.0,0,0.0
62416,2,0,1,User,0,850,0,0,JavaScript,0.0,0,0.0,0,0.0
81788,1,4,2,User,0,74,0,1,Ruby,5715.0,0,0.0,0,0.0
122831,1,2,2,User,1,1648,1,2,C++,189088.0,Python,8161.0,0,0.0
63514,2,1,1,User,0,14784,0,10,Erlang,48681011.0,C,7479275.0,C++,1397798.0
127964,1,2,2,User,3,128,3,0,0,0.0,0,0.0,0,0.0
15205,2,2,0,User,0,132,0,1,C++,54873.0,0,0.0,0,0.0
35814,2,1,0,User,0,1208,0,1,Shell,114639.0,0,0.0,0,0.0
129986,1,1,1,User,0,338,0,2,PHP,191701.0,JavaScript,26487.0,0,0.0
10213,2,4,0,User,0,224,0,2,Ruby,41101.0,JavaScript,148.0,0,0.0
115020,2,3,0,User,0,2188,0,2,PHP,1015302.0,JavaScript,16930.0,0,0.0
105492,2,4,0,User,1,100,1,1,Ruby,5375.0,0,0.0,0,0.0
33194,2,1,0,User,0,76,0,1,PHP,4241.0,0,0.0,0,0.0
108432,1,1,0,User,0,120,0,1,ActionScript,12882.0,0,0.0,0,0.0
53416,3,5,0,User,0,160,0,1,Common Lisp,12611.0,0,0.0,0,0.0
96460,1,2,1,User,0,2551,0,2,C,232896.0,Shell,311.0,0,0.0
109304,2,3,0,Organization,0,122,0,0,0,0.0,0,0.0,0,0.0
134709,1,1,0,User,0,296,0,2,Ruby,25393.0,JavaScript,148.0,0,0.0
112918,0,1,1,User,0,99,0,1,Ruby,3814.0,0,0.0,0,0.0
56682,5,13,1,User,0,106670,0,1,C#,1913907.0,0,0.0,0,0.0
121989,1,1,0,User,0,192,0,2,Ruby,24141.0,JavaScript,148.0,0,0.0
130159,1,1,0,User,0,120,0,1,Haskell,38860.0,0,0.0,0,0.0
47041,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
51452,2,1,0,User,0,30056,0,6,PHP,18878571.0,JavaScript,3543272.0,C,510130.0
93317,1,1,0,User,0,2816,0,0,0,0.0,0,0.0,0,0.0
11840,2,2,0,User,0,192,0,2,Ruby,69025.0,JavaScript,148.0,0,0.0
88383,1,2,0,User,0,116,0,1,Objective-C,10930.0,0,0.0,0,0.0
77133,3,12,10,User,0,16072,0,2,Python,5270.0,PHP,3107.0,0,0.0
28758,2,1,1,User,0,3776,0,0,Python,0.0,0,0.0,0,0.0
123377,1,1,0,User,0,160,0,0,0,0.0,0,0.0,0,0.0
30251,1,1,1,Organization,0,2698,0,2,Ruby,123720.0,JavaScript,44618.0,0,0.0
124281,1,1,0,User,0,140,0,1,Java,165448.0,0,0.0,0,0.0
7430,2,2,0,User,0,132,0,2,Ruby,9577.0,JavaScript,1531.0,0,0.0
21712,31,123,47,User,19,4542,19,7,Python,138136.0,QML,68893.0,Perl,9475.0
58201,2,1,0,User,0,868,0,2,Ruby,43390.0,JavaScript,148.0,0,0.0
46544,3,4,2,User,0,125,0,1,Ruby,58027.0,0,0.0,0,0.0
124324,1,1,1,User,0,98,0,1,Ruby,6228.0,0,0.0,0,0.0
52362,2,2,0,User,0,76,0,0,0,0.0,0,0.0,0,0.0
124777,0,1,1,User,0,132,0,1,Ruby,14884.0,0,0.0,0,0.0
9788,2,25,6,User,0,93,0,1,Ruby,1955.0,0,0.0,0,0.0
47018,2,0,0,User,0,112,0,0,0,0.0,0,0.0,0,0.0
83315,1,1,0,User,0,80,0,1,Java,9028.0,0,0.0,0,0.0
1885,2,7,0,User,0,3578,0,2,Ruby,86249.0,JavaScript,31913.0,0,0.0
89606,1,3,2,User,0,108,0,1,Java,32163.0,0,0.0,0,0.0
84572,3,1,4,Organization,0,215,0,2,Python,123006.0,HTML,357.0,0,0.0
93652,2,1,0,User,0,208,0,1,C++,37808.0,0,0.0,0,0.0
45385,2,1,0,User,0,100,0,0,0,0.0,0,0.0,0,0.0
48574,2,1,1,User,0,165,0,0,0,0.0,0,0.0,0,0.0
110822,3,8,0,User,0,1808,0,3,Java,17072.0,Processing,1736.0,Shell,346.0
9711,2,2,0,User,0,80,0,0,0,0.0,0,0.0,0,0.0
9921,2,2,0,User,0,84,0,1,C,9623.0,0,0.0,0,0.0
38350,2,0,0,User,0,100,0,1,Ruby,1846.0,0,0.0,0,0.0
83922,2,2,0,User,0,19680,0,6,Objective-C,1311153.0,C,1145751.0,C++,298479.0
111822,1,1,1,User,0,17844,0,4,C#,2586823.0,JavaScript,673015.0,ASP,17094.0
135905,113,3449,233,Organization,55,191,55,2,JavaScript,29001.0,Makefile,112.0,0,0.0
5967,3,17,1,User,0,1833,0,4,Ruby,220672.0,C,24806.0,JavaScript,148.0
86922,1,1,0,User,0,72,0,1,Python,77.0,0,0.0,0,0.0
72246,1,1,0,User,0,528,0,3,C++,149506.0,Python,3051.0,Shell,270.0
1875,2,4,0,User,0,84,0,1,Python,3983.0,0,0.0,0,0.0
110596,1,2,0,User,0,1984,0,2,C,1354380.0,Tcl,7399.0,0,0.0
681,2,4,1,User,0,315,0,1,Ruby,28445.0,0,0.0,0,0.0
47500,1,1,1,User,0,1903,0,3,Objective-C,756947.0,Shell,4311.0,C,2914.0
101573,1,1,0,User,0,296,0,2,Ruby,38477.0,JavaScript,148.0,0,0.0
100219,2,1,1,User,0,99,0,0,Emacs Lisp,0.0,0,0.0,0,0.0
86334,1,2,1,User,0,102,0,1,PHP,6087.0,0,0.0,0,0.0
102866,1,1,0,User,0,188,0,1,Pascal,379524.0,0,0.0,0,0.0
89899,3,19,3,User,0,150,0,2,Scala,10642.0,Shell,114.0,0,0.0
117504,1,2,1,User,0,232,0,2,JavaScript,85490.0,ActionScript,10719.0,0,0.0
32001,2,3,1,User,0,2222,0,1,Objective-C,6805.0,0,0.0,0,0.0
77868,1,1,0,User,0,444,0,2,Ruby,21440.0,JavaScript,12441.0,0,0.0
73463,0,1,0,User,0,10,0,0,0,0.0,0,0.0,0,0.0
96596,1,1,1,User,0,2587,0,1,C++,2036476.0,0,0.0,0,0.0
24097,2,6,1,User,1,81,1,1,Ruby,1478.0,0,0.0,0,0.0
62555,1,4,1,Organization,0,6108,0,1,Java,758099.0,0,0.0,0,0.0
17957,2,2,0,User,0,92,0,1,Perl,9732.0,0,0.0,0,0.0
129995,1,1,1,User,0,115,0,1,Go,45169.0,0,0.0,0,0.0
73008,0,0,0,User,0,72,0,1,Ruby,1045.0,0,0.0,0,0.0
25084,2,3,0,User,0,160,0,1,C,349775.0,0,0.0,0,0.0
54277,9,16,9,Organization,0,268,0,2,ooc,42825.0,Shell,118.0,0,0.0
12040,2,3,1,User,0,24958,0,2,Ruby,435772.0,JavaScript,54381.0,0,0.0
119332,1,1,1,User,0,303,0,0,JavaScript,0.0,0,0.0,0,0.0
101064,1,1,0,User,0,96,0,0,0,0.0,0,0.0,0,0.0
17680,2,2,0,User,0,226,0,5,Tcl,321961.0,Vim script,123864.0,Perl,24452.0
17146,7,66,1,User,1,47,1,3,C,21117.0,Objective-C,1667.0,Makefile,74.0
14360,4,11,1,Organization,0,19310,0,1,C#,270232.0,0,0.0,0,0.0
30208,5,29,2,User,1,292,1,1,Python,45360.0,0,0.0,0,0.0
91888,3,13,2,User,0,890,0,1,C#,16666.0,0,0.0,0,0.0
40855,2,1,0,User,0,224,0,1,Ruby,131429.0,0,0.0,0,0.0
100499,0,2,1,User,0,358,0,1,JavaScript,185167.0,0,0.0,0,0.0
733,2,3,0,User,0,356,0,2,C,87415.0,Shell,1060.0,0,0.0
85704,3,9,9,User,7,1588,7,1,Perl,111837.0,0,0.0,0,0.0
113117,1,1,0,User,0,808,0,2,Ruby,50019.0,JavaScript,148.0,0,0.0
132967,1,2,2,User,0,88,0,1,Ruby,418.0,0,0.0,0,0.0
112844,3,12,4,User,1,21209,1,2,C++,171010.0,C,31983.0,0,0.0
23911,1,2,0,User,0,144,0,2,C,97484.0,Python,9711.0,0,0.0
56979,2,5,0,User,0,968,0,3,Vim script,252345.0,Shell,18548.0,Ruby,1822.0
122620,1,1,0,User,0,88,0,0,0,0.0,0,0.0,0,0.0
124888,1,1,0,User,0,164,0,2,Ruby,15803.0,JavaScript,148.0,0,0.0
88274,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
